id,generico_id,grupo_insumo_id,created_at,updated_at,deleted_at
752,752,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
753,753,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
754,754,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
755,755,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
756,756,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
757,757,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
758,758,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
759,759,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
760,760,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
761,761,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
762,762,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
763,763,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
764,764,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
765,765,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
766,766,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
767,767,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
768,768,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
769,769,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
770,770,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
771,771,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
772,772,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
773,773,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
774,774,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
775,775,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
776,776,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
777,777,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
778,778,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
779,779,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
780,780,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
781,781,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
782,782,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
783,783,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
784,784,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
785,785,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
786,786,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
787,787,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
788,788,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
789,789,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
790,790,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
791,791,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
792,792,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
793,793,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
794,794,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
795,795,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
796,796,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
797,797,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
798,798,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
799,799,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
800,800,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
801,801,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
802,802,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
803,803,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
804,804,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
805,805,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
806,806,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
807,807,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
808,808,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
809,809,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
810,810,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
811,811,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
812,812,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
813,813,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
814,814,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
815,815,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
816,816,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
817,817,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
818,818,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
819,819,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
820,820,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
821,821,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
822,822,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
823,823,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
824,824,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
825,825,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
826,826,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
827,827,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
828,828,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
829,829,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
830,830,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
831,831,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
832,832,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
833,833,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
834,834,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
835,835,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
836,836,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
837,837,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
838,838,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
839,839,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
840,840,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
841,841,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
842,842,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
843,843,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
844,844,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
845,845,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
846,846,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
847,847,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
848,848,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
849,849,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
850,850,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
851,851,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
852,852,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
853,853,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
854,854,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
855,855,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
856,856,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
857,857,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
858,858,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
859,859,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
860,860,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
861,861,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
862,862,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
863,863,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
864,864,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
865,865,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
866,866,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
867,867,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
868,868,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
869,869,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
870,870,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
871,871,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
872,872,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
873,873,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
874,874,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
875,875,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
876,876,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
877,877,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
878,878,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
879,879,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
880,880,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
881,881,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
882,882,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
883,883,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
884,884,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
885,885,17,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
886,886,18,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
887,887,18,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
888,888,18,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
889,889,18,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
890,890,18,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
891,891,18,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
892,892,18,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
893,893,18,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
894,894,18,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
895,895,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
896,896,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
897,897,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
898,898,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
899,899,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
900,900,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
901,901,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
902,902,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
903,903,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
904,904,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
905,905,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
906,906,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
907,907,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
908,908,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
909,909,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
910,910,19,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
911,911,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
912,912,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
913,913,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
914,914,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
915,915,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
916,916,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
917,917,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
918,918,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
919,919,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
920,920,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
921,921,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
922,922,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
923,923,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
924,924,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
925,925,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
926,926,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
927,927,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
928,928,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
929,929,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
930,930,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
931,931,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
932,932,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
933,933,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
934,934,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
935,935,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
936,936,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
937,937,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
938,938,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
939,939,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
940,940,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
941,941,20,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
942,942,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
943,943,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
944,944,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
945,945,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
946,946,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
947,947,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
948,948,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
949,949,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
950,950,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
951,951,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
952,952,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
953,953,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
954,954,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
955,955,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
956,956,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
957,957,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
958,958,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
959,959,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
960,960,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
961,961,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
962,962,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
963,963,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
964,964,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
965,965,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
966,966,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
967,967,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
968,968,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
969,969,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
970,970,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
971,971,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
972,972,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
973,973,21,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
974,974,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
975,975,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
976,976,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
977,977,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
978,978,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
979,979,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
980,980,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
981,981,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
982,982,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
983,983,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
984,984,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
985,985,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
986,986,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
987,987,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
988,988,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
989,989,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
990,990,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
991,991,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
992,992,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
993,993,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
994,994,22,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
995,995,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
996,996,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
997,997,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
998,998,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
999,999,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1000,1000,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1001,1001,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1002,1002,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1003,1003,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1004,1004,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1005,1005,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1006,1006,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1007,1007,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1008,1008,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1009,1009,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1010,1010,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1011,1011,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1012,1012,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1013,1013,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1014,1014,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1015,1015,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1016,1016,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1017,1017,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1018,1018,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1019,1019,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1020,1020,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1021,1021,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1022,1022,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1023,1023,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1024,1024,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1025,1025,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1026,1026,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1027,1027,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1028,1028,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1029,1029,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1030,1030,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1031,1031,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1032,1032,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1033,1033,23,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1034,1034,1,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1035,1035,1,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1036,1036,1,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1037,1037,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1038,1038,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1039,1039,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1040,1040,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1041,1041,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1042,1042,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1043,1043,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1044,1044,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1045,1045,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1046,1046,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1047,1047,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1048,1048,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1049,1049,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1050,1050,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1051,1051,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1052,1052,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1053,1053,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1054,1054,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1055,1055,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1056,1056,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1057,1057,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1058,1058,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1059,1059,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1060,1060,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1061,1061,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1062,1062,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1063,1063,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1064,1064,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1065,1065,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1066,1066,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1067,1067,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1068,1068,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1069,1069,2,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1070,1070,3,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1071,1071,4,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1072,1072,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1073,1073,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1074,1074,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1075,1075,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1076,1076,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1077,1077,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1078,1078,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1079,1079,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1080,1080,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1081,1081,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1082,1082,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1083,1083,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1084,1084,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1085,1085,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1086,1086,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1087,1087,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1088,1088,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1089,1089,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1090,1090,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1091,1091,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1092,1092,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1093,1093,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1094,1094,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1095,1095,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1096,1096,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1097,1097,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1098,1098,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1099,1099,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1100,1100,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1101,1101,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1102,1102,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1103,1103,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1104,1104,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1105,1105,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1106,1106,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1107,1107,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1108,1108,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1109,1109,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1110,1110,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1111,1111,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1112,1112,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1113,1113,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1114,1114,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1115,1115,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1116,1116,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1117,1117,5,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1118,1118,6,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1119,1119,7,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1120,1120,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1121,1121,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
