"330","LAB0330","2","1.00","1","97","root",NULL,NULL,NULL
"331","LAB0331","2","1.00","1","97","root",NULL,NULL,NULL
"332","LAB0332","2","1.00","1","97","root",NULL,NULL,NULL
"333","LAB0333","2","1.00","1","97","root",NULL,NULL,NULL
"334","LAB0334","2","1.00","1","97","root",NULL,NULL,NULL
"335","LAB0335","2","1.00","1","97","root",NULL,NULL,NULL
"336","LAB0336","2","200.00","1","102","root",NULL,NULL,NULL
"337","LAB0337","2","1.00","1","102","root",NULL,NULL,NULL
"338","LAB0338","2","1.00","1","97","root",NULL,NULL,NULL
"339","LAB0339","2","1.00","1","97","root",NULL,NULL,NULL
"340","LAB0340","2","1.00","1","97","root",NULL,NULL,NULL
"341","LAB0341","2","1.00","1","97","root",NULL,NULL,NULL
"342","LAB0342","2","1.00","1","97","root",NULL,NULL,NULL
"343","LAB0343","2","1.00","1","97","root",NULL,NULL,NULL
"344","LAB0344","2","1.00","1","97","root",NULL,NULL,NULL
"345","LAB0345","2","1.00","1","97","root",NULL,NULL,NULL
"346","LAB0346","2","1.00","1","97","root",NULL,NULL,NULL
"347","LAB0347","2","1.00","1","97","root",NULL,NULL,NULL
"348","LAB0348","2","1.00","1","97","root",NULL,NULL,NULL
"349","LAB0349","2","1.00","1","97","root",NULL,NULL,NULL
"350","LAB0350","2","1.00","1","97","root",NULL,NULL,NULL
"351","LAB0351","2","250.00","1","102","root",NULL,NULL,NULL
"352","LAB0352","2","1000.00","1","102","root",NULL,NULL,NULL
"353","LAB0353","2","1000.00","1","102","root",NULL,NULL,NULL
"354","LAB0354","2","1.00","1","97","root",NULL,NULL,NULL
"355","LAB0355","2","1.00","1","97","root",NULL,NULL,NULL
"356","LAB0356","2","1.00","1","97","root",NULL,NULL,NULL
"357","LAB0357","2","1.00","1","97","root",NULL,NULL,NULL
"358","LAB0358","2","1.00","1","97","root",NULL,NULL,NULL
"359","LAB0359","2","1.00","1","97","root",NULL,NULL,NULL
"360","LAB0360","2","1.00","1","97","root",NULL,NULL,NULL
"361","LAB0361","2","100.00","1","102","root",NULL,NULL,NULL
"362","LAB0362","2","50.00","1","102","root",NULL,NULL,NULL
"363","LAB0363","2","1.00","1","97","root",NULL,NULL,NULL
"364","LAB0364","2","1000.00","1","98","root",NULL,NULL,NULL
"365","LAB0365","2","1000.00","1","98","root",NULL,NULL,NULL
"366","LAB0366","2","1000.00","1","98","root",NULL,NULL,NULL
"367","LAB0367","2","50.00","1","102","root",NULL,NULL,NULL
"368","LAB0368","2","50.00","1","102","root",NULL,NULL,NULL
"369","LAB0369","2","50.00","1","102","root",NULL,NULL,NULL
"370","LAB0370","2","1.00","1","97","root",NULL,NULL,NULL
"371","LAB0371","2","1.00","1","97","root",NULL,NULL,NULL
